#,Data-set path,Unit Test Grade,ChatGPT Grade,Execution Time
7332,00075_00004,0,0,1.3914305
7333,00076_00001,20,95,6.1974378
7334,00076_00002,20,80,6.2298893
7335,00078_00001,100,95,1.14668
7336,00078_00002,100,90,1.0569358
7337,00079_00001,100,10,1.5407012
7338,00079_00002,20,80,1.5573426
7339,00081_00001,0,50,1.0899275
7340,00081_00002,0,10,1.0540751
7341,00081_00003,0,70,1.1569485
7342,00081_00004,0,0,1.1831103
7343,00081_00005,0,0,1.1746007
7344,00083_00001,100,80,1.4440145
7345,00083_00002,100,95,1.3243029
7346,00083_00003,100,90,1.7472478
7347,00086_00001,20,95,1.4748749
7348,00087_00001,100,85,2.3154646
7349,00087_00002,100,95,1.997616
7350,00088_00001,100,95,1.0562061
7351,00088_00002,100,85,1.0749089
7352,00088_00003,100,90,1.1710779
7353,00088_00004,100,95,1.0902617
7354,00088_00005,100,90,1.1901747
7355,00088_00006,100,80,1.0901545
7356,00088_00007,100,85,1.1827283
7357,00088_00008,100,85,1.1318598
7358,00090_00001,20,45,1.3208867
7359,00093_00001,100,55,1.9018427
7360,00093_00002,100,60,2.0942859
7361,00093_00003,100,65,1.693945
7362,00093_00004,100,50,1.689914
7363,00093_00005,100,55,1.9563216
7364,00093_00006,100,50,1.9789457
7365,00093_00007,100,60,1.7761363
7366,00097_00001,20,95,1.3590942
7367,00097_00002,20,100,1.3354924
7368,00098_00002,0,80,1.2450992
7369,00098_00003,0,10,1.0085245
7370,00100_00001,100,55,1.9166675
7371,00100_00002,100,55,1.8142495
7372,00100_00003,100,40,2.0294066
7373,00100_00004,100,50,1.8690173
7374,00100_00005,100,85,2.0058099
7375,00100_00006,20,100,1.7477355
7376,00100_00007,100,100,2.0646755
7377,00102_00001,20,90,6.3023894
7378,00102_00003,20,100,1.8697512
7379,00104_00003,100,75,1.2433411
7380,00107_00002,20,95,1.0821377
7381,00107_00004,20,100,0.9547231
7382,00107_00009,100,100,1.0634491
7383,00107_00010,100,100,1.0509156
7384,00113_00001,100,90,1.061572
7385,00115_00002,20,90,1.1385736
7386,00115_00003,20,75,1.2599992
7387,00115_00004,20,80,1.044308
7388,00117_00001,20,60,1.3876093
7389,00117_00003,20,75,1.411759
7390,00117_00009,20,80,1.3725698
7391,00117_00010,20,95,1.5195559
7392,00117_00011,20,85,1.7730311
7393,00117_00012,20,70,1.4069634
7394,00117_00013,20,95,1.5629059
7395,00121_00001,20,85,1.2407247
7396,00122_00001,100,90,1.0899248
7397,00122_00002,100,90,1.186237
7398,00122_00003,100,90,1.1458022
7399,00123_00002,20,95,1.4955242
7400,00123_00003,20,100,1.4215319
7401,00124_00002,20,90,1.2234237
7402,00124_00003,20,85,1.0582687
7403,00124_00004,20,85,1.2027886
7404,00125_00001,0,0,1.3264083
7405,00126_00001,100,100,1.438802
7406,00127_00001,20,90,1.279315
7407,00129_00001,100,80,1.0545795
7408,00131_00001,20,100,1.519105
7409,00132_00001,0,20,1.2864716
7410,00136_00001,0,10,1.0602455
7411,00136_00002,0,40,1.1213024
7412,00136_00003,0,95,1.1827185
7413,00137_00001,100,90,1.2767406
7414,00137_00002,100,95,1.1696754
7415,00138_00001,20,90,6.1751571
7416,00139_00001,100,100,1.14823
7417,00139_00002,100,100,1.0624967
7418,00139_00003,100,90,1.0943993
7419,00139_00004,100,90,1.2049785
7420,00139_00005,100,90,1.2939603
7421,00139_00006,100,100,1.0631591
7422,00139_00007,100,95,1.0745489
7423,00139_00008,20,90,1.0868604
7424,00139_00009,100,95,0.9954759
7425,00139_00010,100,85,1.07466
7426,00139_00011,100,95,1.2060974
7427,00139_00012,100,95,1.241669
7428,00139_00013,100,95,1.0751292
7429,00139_00014,100,75,1.087632
7430,00139_00015,100,85,0.9849899
7431,00139_00016,100,90,1.0749709
7432,00141_00001,20,50,1.5804212
7433,00143_00002,20,85,1.4299024
7434,00144_00001,100,55,1.5549064
7435,00144_00002,20,55,1.3731109
7436,00144_00003,20,55,1.3934106
7437,00144_00004,100,80,1.4785747
7438,00144_00005,100,80,1.5835514
7439,00144_00006,100,100,1.4169385
7440,00144_00007,100,90,1.711959
7441,00144_00008,20,50,1.5943002
7442,00145_00001,20,60,1.0575654
7443,00146_00003,20,95,1.2176723
7444,00149_00001,100,95,1.0919418
7445,00150_00001,100,85,1.2505606
7446,00150_00002,100,90,1.1013741
7447,00150_00003,20,85,1.1001475
7448,00150_00004,20,70,1.0710868
7449,00150_00005,100,80,1.1104515
7450,00150_00006,100,85,1.1658687
7451,00151_00001,20,80,1.5254503
7452,00151_00002,100,75,1.494028
7453,00151_00003,100,80,1.4453591
7454,00153_00001,100,90,1.2525322
7455,00154_00001,100,70,1.2138215
7456,00154_00002,100,70,1.3392793
7457,00154_00003,100,95,1.1272094
7458,00154_00004,100,75,1.108109
7459,00154_00005,100,90,1.0516542
7460,00154_00007,20,95,1.0693016
7461,00159_00002,20,95,1.2540266
7462,00165_00001,20,70,1.5519067
7463,00165_00002,20,70,1.6233635
7464,00174_00001,20,85,1.0732537
7465,00176_00001,0,65,0.5419719
7466,00176_00002,0,85,0.5997286
7467,00176_00003,0,10,0.6362319
7468,00182_00001,0,75,1.0964273
7469,00185_00001,100,100,1.1679825
7470,00186_00001,20,100,1.0563308
7471,00187_00001,20,95,1.0627296
7472,00191_00003,20,90,1.1079622
7473,00000_00001,100,100,3.5908993
7474,00001_00004,100,95,2.2281958
7475,00002_00003,100,87.5,2.8735045
7476,00003_00003,100,90,2.7066724
7477,00004_00004,100,100,1.9853827
7478,00005_00005,100,65,3.9918535
7479,00006_00001,100,92.5,4.0023423
7480,00007_00004,100,90,3.7185239
7481,00008_00001,100,95,2.0655284
7482,00008_00004,100,95,1.9724098
7483,00009_00006,100,95,3.5612778
7484,00010_00004,100,87.5,2.0875551
7485,00011_00010,100,92.5,2.390084
7486,00012_00001,100,100,2.2479683
7487,00013_00004,100,95,1.9203697
7488,00013_00005,100,92.5,2.0278062
7489,00014_00004,100,97.5,2.0998403
7490,00015_00003,100,100,2.8078569
7491,00016_00004,20,87.5,12.59427
7492,00017_00001,100,100,2.0265854
7493,00017_00002,100,97.5,2.1249734
7494,00018_00003,100,97.5,2.0246264
7495,00019_00003,100,90,2.8457394
7496,00020_00002,100,97.5,2.0733853
7497,00021_00003,20,97.5,12.557665
7498,00021_00005,100,100,3.6839711
7499,00022_00003,100,95,2.1799766
7500,00023_00003,20,92.5,12.7646904
7501,00025_00005,100,100,2.242779
7502,00026_00003,0,20,2.2245203
7503,00027_00003,100,92.5,3.7113049
7504,00028_00003,100,100,2.1152289
7505,00029_00003,100,92.5,2.1560746
7506,00029_00004,100,92.5,2.0014578
7507,00030_00008,20,92.5,12.5505656
7508,00031_00002,100,92.5,2.1122247
7509,00032_00002,100,100,2.010678
7510,00032_00003,100,97.5,1.9985079
7511,00033_00003,100,100,2.0012797
7512,00033_00004,100,95,1.9779716
7513,00035_00002,100,95,3.7825699
7514,00036_00007,100,95,2.0388679
7515,00037_00002,100,92.5,2.2544234
7516,00038_00004,20,85,12.7899885
7517,00039_00003,100,92.5,3.0547076
7518,00040_00003,100,100,3.7911276
7519,00041_00002,100,55,3.6166957
7520,00042_00002,100,92.5,3.0231605
7521,00042_00003,100,95,2.9745521
7522,00043_00003,20,72.5,12.7194716
7523,00044_00001,100,92.5,1.9866599
7524,00044_00002,100,90,2.0160864
7525,00045_00001,100,97.5,1.9782083
7526,00045_00003,100,95,1.9881315
7527,00048_00002,100,85,1.9887441
7528,00049_00003,20,100,12.7141953
7529,00050_00005,100,90,2.9679771
7530,00052_00001,100,95,2.1392879
7531,00053_00002,100,100,2.0127432
7532,00053_00006,100,85,2.2694712
7533,00054_00003,100,95,2.0331129
7534,00054_00004,100,97.5,2.5492233
7535,00054_00005,100,95,2.0288839
7536,00055_00002,100,100,2.2381449
7537,00056_00001,100,100,1.9971686
7538,00057_00001,100,92.5,2.7538548
7539,00058_00004,100,95,2.9089299
7540,00059_00001,20,100,12.8999432
7541,00060_00013,100,97.5,2.8890323
7542,00061_00006,20,87.5,12.198472
7543,00062_00001,20,95,12.0365917
7544,00063_00005,100,90,2.9740221
7545,00064_00004,100,85,3.2148211
7546,00065_00001,100,97.5,1.7360957
7547,00066_00005,100,92.5,2.2205431
7548,00067_00001,100,85,1.6002307
7549,00068_00001,20,75,12.1249452
7550,00070_00001,100,97.5,1.7182726
7551,00071_00004,100,92.5,2.0522931
7552,00071_00011,100,85,2.054263
7553,00072_00002,100,95,1.4630771
7554,00073_00004,20,87.5,12.0739446
7555,00074_00004,100,100,1.450501
7556,00075_00004,100,92.5,2.0599894
7557,00075_00008,100,92.5,2.2512318
7558,00076_00004,100,92.5,2.3735779
7559,00077_00006,100,85,1.4836874
7560,00078_00001,100,92.5,1.7340879
7561,00080_00001,20,72.5,12.0350313
7562,00081_00005,100,82.5,2.0541899
7563,00082_00001,100,95,1.4872227
7564,00083_00002,20,90,12.1257647
7565,00083_00005,20,90,11.9966514
7566,00084_00002,100,95,1.5044003
7567,00085_00002,100,100,1.6209474
7568,00086_00001,100,100,1.4642908
7569,00087_00001,100,80,1.4723335
7570,00088_00003,100,90,2.9093268
7571,00089_00002,100,95,1.4771583
7572,00090_00001,100,100,1.5905469
7573,00091_00002,20,95,12.0880647
7574,00091_00003,20,95,11.8665932
7575,00091_00004,20,92.5,12.2233744
7576,00092_00001,100,100,1.4613124
7577,00092_00002,100,100,1.4835089
7578,00093_00002,100,92.5,4.1859385
7579,00094_00001,100,90,2.0340709
7580,00096_00001,100,100,1.4621968
7581,00097_00002,100,95,2.6705837
7582,00097_00004,100,95,2.735099
7583,00098_00002,100,90,1.5225372
7584,00099_00001,100,97.5,1.5685274
7585,00100_00006,100,95,1.5168264
7586,00101_00002,100,90,1.3914591
7587,00102_00002,100,100,4.7358556
7588,00103_00003,100,97.5,1.5567556
7589,00104_00004,100,97.5,2.0579465
7590,00104_00005,100,95,2.0696286
7591,00105_00002,100,100,1.4728898
7592,00106_00001,100,100,1.5375719
7593,00108_00006,100,92.5,2.1039851
7594,00109_00003,100,97.5,2.0176167
7595,00110_00003,100,95,1.6181859
7596,00111_00005,100,95,2.1104321
7597,00111_00006,100,97.5,2.2038146
7598,00112_00002,100,97.5,4.3770793
7599,00113_00003,100,75,1.4856378
7600,00114_00004,100,95,1.5503288
7601,00115_00002,100,97.5,1.5671344
7602,00116_00004,100,95,2.130956
7603,00117_00001,100,100,1.4528335
7604,00118_00002,100,100,4.3662288
7605,00119_00002,100,100,1.638793
7606,00120_00004,100,95,1.7559403
7607,00121_00004,100,97.5,1.9786234
7608,00122_00002,100,92.5,1.640877
7609,00123_00004,100,80,1.4500394
7610,00125_00002,100,87.5,3.6837019
7611,00127_00003,100,97.5,1.4546551
7612,00128_00001,100,100,1.4881635
7613,00129_00003,100,97.5,2.5047392
7614,00130_00002,100,95,1.4436573
7615,00131_00004,100,100,2.1052729
7616,00132_00003,100,100,1.5134343
7617,00133_00007,100,100,1.5873877
7618,00135_00002,100,97.5,1.5880458
7619,00136_00002,100,100,1.4403211
7620,00137_00002,100,97.5,1.5873301
7621,00138_00001,100,90,1.459622
7622,00141_00002,20,92.5,11.5313215
7623,00142_00003,100,100,1.3976834
7624,00143_00002,100,100,1.6129881
7625,00145_00002,100,95,1.4239432
7626,00145_00004,100,95,1.3975733
7627,00146_00003,100,97.5,1.5341547
7628,00147_00004,100,95,1.5652457
7629,00148_00002,100,100,1.9840821
7630,00149_00004,100,90,1.511612
7631,00150_00005,100,100,1.4574528
7632,00151_00001,100,90,1.4501854
7633,00152_00001,100,95,1.4545144
7634,00153_00008,100,100,1.5716998
7635,00154_00002,100,85,1.9619956
7636,00155_00001,100,95,1.5137286
7637,00156_00002,100,95,1.7830261
7638,00157_00003,100,87.5,2.6183982
7639,00157_00004,100,100,1.4342256
7640,00157_00005,100,100,1.4299647
7641,00157_00007,100,100,1.4164902
7642,00158_00005,100,97.5,1.6230265
7643,00159_00001,100,92.5,1.4922168
7644,00160_00001,100,95,1.5901764
7645,00160_00002,100,95,1.5695347
7646,00160_00003,100,95,1.5558698
7647,00161_00002,100,95,1.4205327
7648,00162_00005,100,95,1.4211024
7649,00163_00003,100,100,1.6376855
7650,00164_00001,100,95,1.420281
7651,00165_00002,100,100,1.5771392
7652,00166_00002,100,100,1.5274548
7653,00167_00002,100,90,1.970476
7654,00168_00001,100,97.5,1.6052118
7655,00168_00002,100,100,1.5085242
7656,00169_00004,100,80,2.0920425
7657,00170_00002,100,100,1.5436327
7658,00171_00001,100,100,1.4381645
7659,00173_00003,100,100,1.4757525
7660,00174_00004,100,95,1.4451037
7661,00175_00002,100,97.5,1.5018519
7662,00176_00001,100,97.5,1.5580209
7663,00177_00001,100,97.5,1.6729616
7664,00177_00002,100,95,1.4401008
7665,00178_00005,100,95,1.3988407
7666,00178_00007,100,100,1.5829258
7667,00179_00001,100,100,1.4955793
7668,00181_00001,100,100,1.4154161
7669,00181_00003,100,100,1.4389101
7670,00183_00005,100,95,1.9622692
7671,00184_00003,100,85,1.4867544
7672,00185_00002,100,100,1.5078762
7673,00186_00002,100,100,1.5086231
7674,00187_00004,0,0,1.4578935
7675,00189_00001,100,90,1.4953476
7676,00190_00001,100,95,1.4770734
7677,00191_00009,100,92.5,2.4728208
7678,00194_00001,100,90,1.414952
7679,00195_00002,100,87.5,1.5062558
7680,00196_00001,100,85,1.5986252
7681,00197_00001,100,100,1.4253549
7682,00197_00002,100,92.5,1.3948038
7683,00198_00001,100,95,1.5104745
7684,00199_00001,100,97.5,1.5211295
7685,00200_00001,100,87.5,1.5097748
7686,00201_00001,100,100,1.4366719
7687,00202_00001,100,100,1.4481512
7688,00203_00002,100,97.5,1.5135132
7689,00204_00002,100,95,1.3812929
7690,00205_00003,100,100,1.4248348
7691,00206_00001,100,97.5,1.9157845
7692,00207_00001,100,100,1.5391788
7693,00208_00003,100,96,1.4910501
7694,00209_00001,100,97.5,1.5810099
7695,00210_00001,100,95,1.4478108
7696,00003_00001,100,92.5,1.9607387
7697,00003_00002,100,82.5,2.0726282
7698,00004_00001,100,97.5,1.5591492
7699,00010_00001,100,90,1.4602439
7700,00011_00001,50,45,1.4481667
7701,00011_00004,60,87.5,1.7294062
7702,00011_00005,60,97.5,1.5596635
7703,00011_00006,60,100,1.5885414
7704,00011_00007,60,97.5,1.4458753
7705,00011_00008,60,95,1.7929253
7706,00013_00001,60,90,1.425954
7707,00013_00002,60,95,1.3772071
7708,00014_00005,0,10,1.4970462
7709,00017_00003,0,95,0.0315847
7710,00018_00004,0,65,1.5441048
7711,00022_00001,100,90,1.353987
7712,00022_00004,60,25,1.6045031
7713,00025_00001,100,95,1.4839998
7714,00025_00002,100,92.5,1.4103425
7715,00025_00003,100,90,1.3794314
7716,00026_00001,0,5,1.6310151
7717,00027_00001,100,80,2.5771426
7718,00028_00001,100,72.5,1.3708964
7719,00028_00002,100,72.5,1.7177515
7720,00034_00004,0,55,1.4778318
7721,00045_00002,100,100,1.3472869
7722,00050_00001,100,95,1.9543591
7723,00050_00002,100,90,2.078685
7724,00050_00003,100,95,2.1055118
7725,00050_00004,100,87.5,2.0666711
7726,00051_00001,100,82.5,1.9321243
7727,00055_00003,0,0,1.5252093
7728,00055_00004,0,30,1.5285618
7729,00055_00005,0,40,1.4472997
7730,00055_00006,0,0,1.4004791
7731,00057_00002,60,100,2.552207
7732,00057_00003,20,87.5,2.584232
7733,00060_00001,100,85,3.1809255
7734,00060_00004,100,80,3.269012
7735,00060_00005,100,87.5,3.373128
7736,00060_00006,100,85,3.210512
7737,00060_00007,20,85,3.4262034
7738,00060_00008,100,77.5,3.1563053
7739,00060_00009,100,85,3.4874127
7740,00060_00010,100,87.5,3.2478871
7741,00063_00006,20,75,10.9229622
7742,00069_00001,100,87.5,1.5311135
7743,00069_00002,100,95,1.4687561
7744,00069_00003,100,90,1.4523722
7745,00069_00004,100,95,1.593117
7746,00069_00005,0,85,0.8275888
7747,00071_00005,20,52.5,11.7021243
7748,00071_00006,20,80,10.0405374
7749,00071_00007,20,67.5,10.3945573
7750,00071_00008,20,80,10.9898382
7751,00071_00009,20,67.5,9.8937202
7752,00071_00010,20,85,10.0394161
7753,00072_00001,100,100,1.4785535
7754,00077_00001,10,5,1.5945564
7755,00077_00002,100,100,1.4456844
7756,00077_00007,0,47.5,1.6467658
7757,00083_00007,20,87.5,9.7313212
7758,00095_00002,100,75,2.1150726
7759,00100_00001,100,90,1.5652175
7760,00100_00002,100,60,1.4051477
7761,00100_00004,100,90,1.4249355
7762,00104_00001,60,90,2.2097749
7763,00104_00002,60,80,2.0715831
7764,00104_00003,20,85,2.0462017
7765,00107_00001,100,96,1.404942
7766,00107_00002,100,92.5,1.474103
7767,00109_00001,100,90,1.5641106
7768,00113_00004,0,45,1.4863931
7769,00124_00001,0,22.5,1.5045196
7770,00124_00002,0,15,1.3153762
7771,00133_00001,60,98.5,1.5404271
7772,00133_00002,60,95,1.6702675
7773,00133_00003,100,100,1.3809143
7774,00134_00001,100,87.5,1.4259903
7775,00139_00001,60,90,1.8925465
7776,00139_00002,60,100,2.1385711
7777,00142_00001,20,85,2.6922988
7778,00142_00002,60,90,2.5233231
7779,00144_00001,100,80,1.7435511
7780,00146_00002,0,30,1.4286808
7781,00147_00001,100,97.5,1.3887276
7782,00153_00001,100,100,1.6546255
7783,00153_00006,0,35,1.5672394
7784,00157_00006,0,57.5,1.3809789
7785,00158_00001,100,100,1.5519604
7786,00162_00002,50,67.5,1.4812056
7787,00162_00003,50,40,1.4000574
7788,00163_00001,60,87.5,1.4875762
7789,00168_00003,0,77.5,1.4345707
7790,00168_00004,0,40,1.4095493
7791,00168_00005,0,72.5,1.6738592
7792,00170_00001,60,45,1.4352724
7793,00172_00001,100,92.5,1.4641778
7794,00172_00002,100,97.5,1.5317429
7795,00173_00001,100,67.5,1.4222723
7796,00173_00002,0,60,1.7440244
7797,00174_00001,100,92.5,1.3802738
7798,00174_00003,100,95,1.4742157
7799,00175_00003,100,92.5,1.5493701
7800,00178_00001,60,85,1.4189874
7801,00178_00002,60,80,1.369926
7802,00178_00003,60,92.5,1.5946021
7803,00178_00006,0,50,1.5501246
7804,00183_00001,100,90,1.981669
7805,00186_00001,100,100,1.4505145
7806,00187_00001,0,42.5,1.4999437
7807,00187_00002,0,45,1.4078885
7808,00192_00001,10,62.5,1.8218456
7809,00193_00003,20,75,1.9940893
7810,00205_00001,0,50,1.3705775
7811,00001_00001,100,92.5,1.5265176
7812,00001_00002,100,95,1.499439
7813,00001_00003,100,92.5,1.5115753
7814,00002_00001,100,87.5,2.0816858
7815,00002_00002,100,90,2.0570093
7816,00004_00002,100,97.5,1.5654492
7817,00004_00003,100,95,1.3953046
7818,00005_00001,100,100,2.6026201
7819,00005_00002,100,90,2.6761197
7820,00005_00003,100,97.5,2.6204257
7821,00005_00004,100,70,2.4163695
7822,00007_00001,100,82.5,2.9244592
7823,00007_00002,100,87.5,2.8357301
7824,00007_00003,100,77.5,2.714734
7825,00008_00002,100,95,1.5547097
7826,00008_00003,100,90,1.631394
7827,00009_00001,100,70,2.537577
7828,00009_00002,100,92.5,2.6338126
7829,00009_00003,100,95,2.7762636
7830,00009_00004,100,85,2.7094592
7831,00009_00005,100,97.5,2.6358344
7832,00009_00007,20,90,2.792163
7833,00010_00002,100,95,1.6579985
7834,00010_00003,100,97.5,1.4998312
7835,00011_00002,60,87.5,1.4700034
7836,00011_00003,60,97.5,1.5094823
7837,00011_00009,100,92.5,1.482652
7838,00013_00003,100,92.5,1.5494437
7839,00014_00001,100,95,1.5545449
7840,00014_00002,100,97.5,1.481644
7841,00014_00003,100,90,1.518013
7842,00015_00001,100,92.5,2.0453094
7843,00015_00002,100,95,2.0179111
7844,00016_00001,20,85,11.019134
7845,00016_00002,20,85,10.4990442
7846,00016_00003,20,80,10.8686478
7847,00018_00001,100,87.5,1.4625067
7848,00018_00002,100,67.5,1.5376073
7849,00019_00001,100,90,2.1650947
7850,00019_00002,100,92.5,2.3135748
7851,00020_00001,100,100,1.5532781
7852,00021_00001,20,97.5,9.6370273
7853,00021_00002,20,95,10.8289107
7854,00021_00004,100,95,2.4005073
7855,00022_00002,100,85,1.6013215
7856,00023_00001,20,90,10.1223575
7857,00023_00002,20,95,11.0924582
7858,00024_00001,60,70,2.1494075
7859,00024_00002,60,60,2.1890237
7860,00024_00003,60,67.5,2.0259592
7861,00024_00004,100,95,13.7080378
7862,00024_00005,100,100,14.7777247
7863,00024_00006,100,100,14.5102054
7864,00025_00004,100,92.5,1.6634265
7865,00026_00002,0,0,1.5306044
7866,00027_00002,100,90,2.6104397
7867,00029_00001,100,87.5,1.5617558
7868,00029_00002,100,95,1.4651319
7869,00030_00001,20,87.5,9.7401067
7870,00030_00002,20,87.5,11.257182
7871,00030_00003,20,95,10.8716166
7872,00030_00004,20,97.5,11.186977
7873,00030_00005,20,94,10.3945879
7874,00030_00006,20,90,11.0079974
7875,00030_00007,20,82.5,10.810794
7876,00031_00001,100,77.5,1.6152089
7877,00032_00001,100,100,1.5248637
7878,00033_00001,100,95,1.4490199
7879,00033_00002,60,95,1.540135
7880,00034_00001,100,90,1.4277441
7881,00034_00002,100,97.5,1.5588084
7882,00034_00003,100,90,1.5672301
7883,00035_00001,100,82.5,2.6847151
7884,00036_00001,60,80,1.5517799
7885,00036_00002,60,70,1.6666392
7886,00036_00003,60,77.5,1.5667943
7887,00036_00004,60,87.5,1.5286698
7888,00036_00005,100,85,1.6970681
7889,00036_00006,100,85,1.4766933
7890,00037_00001,100,90,1.5029057
7891,00038_00001,100,75,1.9764619
7892,00038_00002,100,82.5,3.0490774
7893,00038_00003,100,77.5,2.8372229
7894,00039_00001,100,95,2.3324831
7895,00039_00002,100,92.5,2.0929645
7896,00040_00001,100,95,2.75546
7897,00040_00002,100,100,2.6057005
7898,00041_00001,100,72.5,2.6037557
7899,00042_00001,100,90,2.3782202
7900,00043_00001,20,97.5,10.711878
7901,00043_00002,20,95,10.103191
7902,00046_00001,20,72.5,10.3416763
7903,00046_00002,20,82.5,10.4945929
7904,00046_00003,20,85,11.0553231
7905,00047_00001,20,90,9.7556932
7906,00048_00001,100,90,1.4817732
7907,00049_00001,20,100,10.8745892
7908,00049_00002,20,90,9.7019152
7909,00051_00002,100,95,15.7513131
7910,00051_00003,100,95,2.1699866
7911,00051_00004,100,95,2.0606253
7912,00051_00005,100,95,2.1890849
7913,00051_00006,100,92.5,2.108548
7914,00051_00007,100,90,2.2028766
7915,00053_00001,100,92.5,1.5284436
7916,00053_00003,0,92.5,0.7618109
7917,00053_00004,100,82.5,1.5917005
7918,00053_00005,100,75,1.8969864
7919,00054_00001,60,92.5,1.4093034
7920,00054_00002,100,90,1.4093994
7921,00055_00001,100,95,1.5108097
7922,00058_00001,60,92.5,2.1215744
7923,00058_00002,20,55,2.0378705
7924,00058_00003,100,100,2.1636949
7925,00060_00002,60,75,3.930774
7926,00060_00003,20,85,3.6331318
